timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1646682610765,872,Search Data Request,200,OK,Puzzles Thread Group 1-1,bin,true,,505702,200,1,1,http://localhost:30400/radar/plot?radar_id=KBLX&date=2021-06-16&hour=21,6,0,2
1646682630765,540,Search Data Request,200,OK,Puzzles Thread Group 1-2,bin,true,,279913,200,1,1,http://localhost:30400/radar/plot?radar_id=KBGM&date=2021-06-16&hour=21,14,0,2
1646682650771,1566,Search Data Request,200,OK,Puzzles Thread Group 1-3,bin,true,,832020,200,1,1,http://localhost:30400/radar/plot?radar_id=KABR&date=2021-06-16&hour=21,7,0,2
1646682670764,1126,Search Data Request,200,OK,Puzzles Thread Group 1-4,bin,true,,712293,200,1,1,http://localhost:30400/radar/plot?radar_id=KABX&date=2021-06-17&hour=21,7,0,1
1646682690766,1505,Search Data Request,200,OK,Puzzles Thread Group 1-5,bin,true,,856590,200,1,1,http://localhost:30400/radar/plot?radar_id=KFDR&date=2021-06-17&hour=21,8,0,2
